target,include,include_display,resolved,occurrences,including_files,including_file_count,recursive_include_count,transitive_loc,total_cost
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_gll.hpp,nmea_gll.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_gll.cpp,1,3,292,292
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_vhw.hpp,nmea_vhw.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_vhw.cpp,1,3,286,286
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/.docstrings/navtools.doc.hpp,.docstrings/navtools.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/navtools.hpp,1,0,274,274
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_hdt.hpp,nmea_hdt.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_hdt.cpp,1,3,274,274
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_unknown.hpp,nmea_unknown.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_unknown.cpp,1,3,268,268
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/.docstrings/i_navigationinterpolator.doc.hpp,.docstrings/i_navigationinterpolator.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/i_navigationinterpolator.hpp,1,0,202,202
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/.docstrings/navigationinterpolatorlocal.doc.hpp,.docstrings/navigationinterpolatorlocal.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/navigationinterpolatorlocal.hpp,1,0,181,181
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/sensordatautm.doc.hpp,.docstrings/sensordatautm.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordatautm.hpp,1,0,162,162
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/.docstrings/navigationinterpolatorlatlon.doc.hpp,.docstrings/navigationinterpolatorlatlon.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/navigationinterpolatorlatlon.hpp,1,0,157,157
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/geolocationutm.doc.hpp,.docstrings/geolocationutm.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/geolocationutm.hpp,1,0,132,132
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/geolocationlatlon.doc.hpp,.docstrings/geolocationlatlon.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/geolocationlatlon.hpp,1,0,118,118
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/positionaloffsets.doc.hpp,.docstrings/positionaloffsets.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/positionaloffsets.hpp,1,0,115,115
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/sensordatalatlon.doc.hpp,.docstrings/sensordatalatlon.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordatalatlon.hpp,1,0,115,115
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/sensordatalocal.doc.hpp,.docstrings/sensordatalocal.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordatalocal.hpp,1,0,111,111
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_rmc.doc.hpp,.docstrings/nmea_rmc.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_rmc.hpp,1,0,102,102
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/geolocation.doc.hpp,.docstrings/geolocation.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/geolocation.hpp,1,0,99,99
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/geolocationlocal.doc.hpp,.docstrings/geolocationlocal.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/geolocationlocal.hpp,1,0,99,99
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/sensordata.doc.hpp,.docstrings/sensordata.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordata.hpp,1,0,99,99
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_zda.doc.hpp,.docstrings/nmea_zda.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_zda.hpp,1,0,93,93
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_base.doc.hpp,.docstrings/nmea_base.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_base.hpp,1,0,89,89
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_gga.doc.hpp,.docstrings/nmea_gga.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_gga.hpp,1,0,86,86
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_gst.doc.hpp,.docstrings/nmea_gst.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_gst.hpp,1,0,80,80
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_gll.doc.hpp,.docstrings/nmea_gll.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_gll.hpp,1,0,76,76
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_vtg.doc.hpp,.docstrings/nmea_vtg.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_vtg.hpp,1,0,76,76
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_vhw.doc.hpp,.docstrings/nmea_vhw.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_vhw.hpp,1,0,72,72
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_vlw.doc.hpp,.docstrings/nmea_vlw.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_vlw.hpp,1,0,72,72
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_hdt.doc.hpp,.docstrings/nmea_hdt.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_hdt.hpp,1,0,66,66
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_unknown.doc.hpp,.docstrings/nmea_unknown.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_unknown.hpp,1,0,63,63
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/helper.doc.hpp,.docstrings/helper.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/helper.hpp,1,0,61,61
themachinethatgoesping_navigation,subprojects/navigation/src/themachinethatgoesping/navigation/.docstrings/datastructures.doc.hpp,.docstrings/datastructures.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures.hpp,1,0,45,45
navigation_cppy.cpython-313-x86_64-linux-gnu,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures.hpp,../themachinethatgoesping/navigation/datastructures.hpp,True,17,subprojects/navigation/src/pymodule/c_navigationinterpolatorlatlon.cpp|subprojects/navigation/src/pymodule/c_navigationinterpolatorlocal.cpp|subprojects/navigation/src/pymodule/c_sensorconfiguration.cpp|subprojects/navigation/src/pymodule/datastructures/c_geolocation.cpp|subprojects/navigation/src/pymodule/datastructures/c_geolocationlatlon.cpp|subprojects/navigation/src/pymodule/datastructures/c_geolocationlocal.cpp|subprojects/navigation/src/pymodule/datastructures/c_geolocationutm.cpp|subprojects/navigation/src/pymodule/datastructures/c_positionaloffsets.cpp|subprojects/navigation/src/pymodule/datastructures/c_sensordata.cpp|subprojects/navigation/src/pymodule/datastructures/c_sensordatalatlon.cpp|subprojects/navigation/src/pymodule/datastructures/c_sensordatalocal.cpp|subprojects/navigation/src/pymodule/datastructures/c_sensordatautm.cpp|subprojects/navigation/src/pymodule/datastructures/module.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/i_navigationinterpolator.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/navigationinterpolatorlatlon.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/navigationinterpolatorlocal.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/sensorconfiguration.hpp,17,19,2034,34578
navigation_cppy.cpython-313-x86_64-linux-gnu,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183.hpp,../themachinethatgoesping/navigation/nmea_0183.hpp,True,12,subprojects/navigation/src/pymodule/nmea_0183/c_nmea_base.cpp|subprojects/navigation/src/pymodule/nmea_0183/c_nmea_gga.cpp|subprojects/navigation/src/pymodule/nmea_0183/c_nmea_gll.cpp|subprojects/navigation/src/pymodule/nmea_0183/c_nmea_gst.cpp|subprojects/navigation/src/pymodule/nmea_0183/c_nmea_hdt.cpp|subprojects/navigation/src/pymodule/nmea_0183/c_nmea_rmc.cpp|subprojects/navigation/src/pymodule/nmea_0183/c_nmea_unknown.cpp|subprojects/navigation/src/pymodule/nmea_0183/c_nmea_vhw.cpp|subprojects/navigation/src/pymodule/nmea_0183/c_nmea_vlw.cpp|subprojects/navigation/src/pymodule/nmea_0183/c_nmea_vtg.cpp|subprojects/navigation/src/pymodule/nmea_0183/c_nmea_zda.cpp|subprojects/navigation/src/pymodule/nmea_0183/module.hpp,12,23,1760,21120
navigation_cppy.cpython-313-x86_64-linux-gnu,subprojects/navigation/src/themachinethatgoesping/navigation/i_navigationinterpolator.hpp,i_navigationinterpolator.hpp,True,2,subprojects/navigation/src/themachinethatgoesping/navigation/navigationinterpolatorlatlon.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/navigationinterpolatorlocal.hpp,2,23,3420,6840
